STATION,STATION_NAME,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190770,BOSTON MA US,19990915 23:00,1.27, , 
COOP:190770,BOSTON MA US,19990916 00:00,2.29, , 
COOP:190770,BOSTON MA US,19990916 01:00,3.05, , 
COOP:190770,BOSTON MA US,19990916 02:00,0.51, , 
COOP:190770,BOSTON MA US,19990916 03:00,0,T, 
COOP:190770,BOSTON MA US,19990916 04:00,0.25, , 
COOP:190770,BOSTON MA US,19990916 05:00,0.76, , 
COOP:190770,BOSTON MA US,19990916 06:00,1.02, , 
COOP:190770,BOSTON MA US,19990916 08:00,0.51, , 
COOP:190770,BOSTON MA US,19990916 09:00,1.52, , 
COOP:190770,BOSTON MA US,19990916 10:00,6.86, , 
COOP:190770,BOSTON MA US,19990916 11:00,3.81, , 
COOP:190770,BOSTON MA US,19990916 12:00,0.51, , 
COOP:190770,BOSTON MA US,19990916 13:00,2.54, , 
COOP:190770,BOSTON MA US,19990916 14:00,3.05, , 
COOP:190770,BOSTON MA US,19990916 15:00,4.32, , 
COOP:190770,BOSTON MA US,19990916 16:00,11.43, , 
COOP:190770,BOSTON MA US,19990916 17:00,17.78, , 
COOP:190770,BOSTON MA US,19990916 18:00,1.52, , 
COOP:190770,BOSTON MA US,19990916 19:00,0.51, , 
COOP:190770,BOSTON MA US,19990916 20:00,9.4, , 
COOP:190770,BOSTON MA US,19990916 21:00,8.64, , 
COOP:190770,BOSTON MA US,19990916 22:00,1.27, , 
COOP:190770,BOSTON MA US,19990916 23:00,0.25, , 
COOP:190770,BOSTON MA US,19990917 00:00,0,T, 
COOP:190770,BOSTON MA US,19990917 01:00,0,T, 
COOP:190770,BOSTON MA US,19990917 02:00,0,T, 
COOP:190770,BOSTON MA US,19990917 03:00,0,T, 
COOP:190770,BOSTON MA US,19990917 04:00,0,T, 
COOP:190770,BOSTON MA US,19990917 05:00,0.25, , 
COOP:190770,BOSTON MA US,19990917 06:00,0.25, , 
COOP:190770,BOSTON MA US,19990917 07:00,0,T, 
COOP:190770,BOSTON MA US,19990917 08:00,0,T, 
COOP:190770,BOSTON MA US,19990917 10:00,0,T, 
COOP:190770,BOSTON MA US,19990917 11:00,0,T, 
COOP:190770,BOSTON MA US,19990917 21:00,0,T, 
COOP:190770,BOSTON MA US,19990918 00:00,0,T, 
COOP:190770,BOSTON MA US,19990918 01:00,0,T, 
COOP:190770,BOSTON MA US,19990918 02:00,0,T, 
COOP:190770,BOSTON MA US,19990921 22:00,0,T, 
COOP:190770,BOSTON MA US,19990921 23:00,0.25, , 
COOP:190770,BOSTON MA US,19990922 00:00,0,T, 
COOP:190770,BOSTON MA US,19990922 02:00,0,T, 
COOP:190770,BOSTON MA US,19990922 03:00,0.76, , 
COOP:190770,BOSTON MA US,19990922 04:00,0.25, , 
COOP:190770,BOSTON MA US,19990922 05:00,0.51, , 
COOP:190770,BOSTON MA US,19990922 06:00,0,T, 
COOP:190770,BOSTON MA US,19990922 07:00,0.25, , 
COOP:190770,BOSTON MA US,19990922 08:00,0,T, 
COOP:190770,BOSTON MA US,19990922 10:00,0,T, 
COOP:190770,BOSTON MA US,19990922 11:00,0,T, 
COOP:190770,BOSTON MA US,19990922 12:00,0,T, 
COOP:190770,BOSTON MA US,19990922 13:00,0.25, , 
COOP:190770,BOSTON MA US,19990922 14:00,0.25, , 
COOP:190770,BOSTON MA US,19990922 15:00,0,T, 
COOP:190770,BOSTON MA US,19990922 16:00,0,T, 
COOP:190770,BOSTON MA US,19990922 17:00,0.25, , 
COOP:190770,BOSTON MA US,19990922 18:00,0,T, 
COOP:190770,BOSTON MA US,19990922 22:00,0,T, 
COOP:190770,BOSTON MA US,19990922 23:00,0,T, 
COOP:190770,BOSTON MA US,19990923 00:00,0.76, , 
COOP:190770,BOSTON MA US,19990923 01:00,0.51, , 
COOP:190770,BOSTON MA US,19990923 02:00,0,T, 
COOP:190770,BOSTON MA US,19990923 03:00,0.25, , 
COOP:190770,BOSTON MA US,19990923 04:00,0,T, 
COOP:190770,BOSTON MA US,19990925 08:00,0,T, 
COOP:190770,BOSTON MA US,19990925 09:00,1.78, , 
COOP:190770,BOSTON MA US,19990925 10:00,0.25, , 
COOP:190770,BOSTON MA US,19990930 03:00,0,T, 
COOP:190770,BOSTON MA US,19990930 09:00,0.25, , 
COOP:190770,BOSTON MA US,19990930 10:00,3.3, , 
COOP:190770,BOSTON MA US,19990930 11:00,3.81, , 
COOP:190770,BOSTON MA US,19990930 12:00,4.06, , 
COOP:190770,BOSTON MA US,19990930 13:00,0,T, 
COOP:190770,BOSTON MA US,19991001 01:00,0,g, 
COOP:190770,BOSTON MA US,19991004 07:00,0,T, 
COOP:190770,BOSTON MA US,19991004 08:00,1.02, , 
COOP:190770,BOSTON MA US,19991004 09:00,1.27, , 
COOP:190770,BOSTON MA US,19991004 10:00,6.6, , 
COOP:190770,BOSTON MA US,19991004 11:00,7.37, , 
COOP:190770,BOSTON MA US,19991004 12:00,0.76, , 
COOP:190770,BOSTON MA US,19991004 13:00,0.25, , 
COOP:190770,BOSTON MA US,19991004 14:00,0,T, 
COOP:190770,BOSTON MA US,19991004 15:00,0.25, , 
COOP:190770,BOSTON MA US,19991004 16:00,0,T, 
COOP:190770,BOSTON MA US,19991004 17:00,0,T, 
COOP:190770,BOSTON MA US,19991004 18:00,0,T, 
COOP:190770,BOSTON MA US,19991004 19:00,0,T, 
COOP:190770,BOSTON MA US,19991004 20:00,0,T, 
COOP:190770,BOSTON MA US,19991004 21:00,0,T, 
COOP:190770,BOSTON MA US,19991004 22:00,0,T, 
COOP:190770,BOSTON MA US,19991004 23:00,0.25, , 
COOP:190770,BOSTON MA US,19991005 00:00,0,T, 
COOP:190770,BOSTON MA US,19991005 01:00,0,T, 
COOP:190770,BOSTON MA US,19991005 02:00,0,T, 
COOP:190770,BOSTON MA US,19991009 05:00,0,T, 
COOP:190770,BOSTON MA US,19991009 06:00,1.02, , 
COOP:190770,BOSTON MA US,19991009 07:00,0.76, , 
COOP:190770,BOSTON MA US,19991009 08:00,0,T, 
COOP:190770,BOSTON MA US,19991010 11:00,0,T, 
COOP:190770,BOSTON MA US,19991010 12:00,0.51, , 
COOP:190770,BOSTON MA US,19991010 13:00,1.02, , 
COOP:190770,BOSTON MA US,19991010 14:00,0.76, , 
COOP:190770,BOSTON MA US,19991010 15:00,1.52, , 
COOP:190770,BOSTON MA US,19991010 16:00,0.76, , 
COOP:190770,BOSTON MA US,19991010 17:00,0.25, , 
COOP:190770,BOSTON MA US,19991010 18:00,0.25, , 
COOP:190770,BOSTON MA US,19991010 21:00,0,T, 
COOP:190770,BOSTON MA US,19991013 22:00,0.25, , 
COOP:190770,BOSTON MA US,19991013 23:00,7.11, , 
COOP:190770,BOSTON MA US,19991014 00:00,10.41, , 
COOP:190770,BOSTON MA US,19991014 01:00,0,T, 
COOP:190770,BOSTON MA US,19991014 02:00,0.25, , 
COOP:190770,BOSTON MA US,19991014 03:00,0.25, , 
COOP:190770,BOSTON MA US,19991014 04:00,0.51, , 
COOP:190770,BOSTON MA US,19991014 05:00,1.02, , 
COOP:190770,BOSTON MA US,19991014 06:00,1.02, , 
COOP:190770,BOSTON MA US,19991014 07:00,0,T, 
COOP:190770,BOSTON MA US,19991014 09:00,0.51, , 
COOP:190770,BOSTON MA US,19991014 10:00,2.54, , 
COOP:190770,BOSTON MA US,19991014 11:00,0.25, , 
COOP:190770,BOSTON MA US,19991014 12:00,0,T, 
COOP:190770,BOSTON MA US,19991014 13:00,0,T, 
COOP:190770,BOSTON MA US,19991017 22:00,0,T, 
COOP:190770,BOSTON MA US,19991017 23:00,0,T, 
COOP:190770,BOSTON MA US,19991018 00:00,2.79, , 
COOP:190770,BOSTON MA US,19991018 01:00,5.08, , 
COOP:190770,BOSTON MA US,19991018 02:00,4.32, , 
COOP:190770,BOSTON MA US,19991018 03:00,4.32, , 
COOP:190770,BOSTON MA US,19991018 04:00,5.84, , 
COOP:190770,BOSTON MA US,19991018 05:00,4.32, , 
COOP:190770,BOSTON MA US,19991018 06:00,2.54, , 
COOP:190770,BOSTON MA US,19991018 07:00,1.02, , 
COOP:190770,BOSTON MA US,19991018 08:00,0,T, 
COOP:190770,BOSTON MA US,19991018 11:00,0,T, 
COOP:190770,BOSTON MA US,19991018 13:00,0,T, 
COOP:190770,BOSTON MA US,19991018 14:00,0,T, 
COOP:190770,BOSTON MA US,19991020 03:00,0,T, 
COOP:190770,BOSTON MA US,19991020 04:00,0,T, 
COOP:190770,BOSTON MA US,19991020 05:00,0,T, 
COOP:190770,BOSTON MA US,19991020 06:00,0.25, , 
COOP:190770,BOSTON MA US,19991020 07:00,0,T, 
COOP:190770,BOSTON MA US,19991020 08:00,0.76, , 
COOP:190770,BOSTON MA US,19991020 09:00,1.52, , 
COOP:190770,BOSTON MA US,19991020 10:00,1.27, , 
COOP:190770,BOSTON MA US,19991020 11:00,0.76, , 
COOP:190770,BOSTON MA US,19991020 12:00,0.25, , 
COOP:190770,BOSTON MA US,19991020 13:00,6.86, , 
COOP:190770,BOSTON MA US,19991020 14:00,5.08, , 
COOP:190770,BOSTON MA US,19991020 15:00,1.27, , 
COOP:190770,BOSTON MA US,19991020 16:00,1.02, , 
COOP:190770,BOSTON MA US,19991020 17:00,0.51, , 
COOP:190770,BOSTON MA US,19991020 18:00,0.25, , 
COOP:190770,BOSTON MA US,19991020 19:00,0,T, 
COOP:190770,BOSTON MA US,19991020 20:00,0.25, , 
COOP:190770,BOSTON MA US,19991020 21:00,0.25, , 
COOP:190770,BOSTON MA US,19991023 01:00,0,T, 
COOP:190770,BOSTON MA US,19991023 02:00,1.27, , 
COOP:190770,BOSTON MA US,19991023 03:00,1.52, , 
COOP:190770,BOSTON MA US,19991023 04:00,4.83, , 
COOP:190770,BOSTON MA US,19991023 05:00,2.03, , 
COOP:190770,BOSTON MA US,19991023 06:00,0,T, 
COOP:190770,BOSTON MA US,19991023 07:00,0,T, 
COOP:190770,BOSTON MA US,19991023 08:00,0.25, , 
COOP:190770,BOSTON MA US,19991023 09:00,0,T, 
COOP:190770,BOSTON MA US,19991023 10:00,0,T, 
COOP:190770,BOSTON MA US,19991101 01:00,0,g, 
COOP:190770,BOSTON MA US,19991102 17:00,0,T, 
COOP:190770,BOSTON MA US,19991102 18:00,0,T, 
COOP:190770,BOSTON MA US,19991102 20:00,0,T, 
COOP:190770,BOSTON MA US,19991102 21:00,0,T, 
COOP:190770,BOSTON MA US,19991102 22:00,0,T, 
COOP:190770,BOSTON MA US,19991102 23:00,0.76, , 
COOP:190770,BOSTON MA US,19991103 00:00,1.78, , 
COOP:190770,BOSTON MA US,19991103 01:00,1.52, , 
COOP:190770,BOSTON MA US,19991103 02:00,3.81, , 
COOP:190770,BOSTON MA US,19991103 03:00,3.81, , 
COOP:190770,BOSTON MA US,19991103 04:00,2.54, , 
COOP:190770,BOSTON MA US,19991103 05:00,3.3, , 
COOP:190770,BOSTON MA US,19991103 06:00,1.78, , 
COOP:190770,BOSTON MA US,19991103 07:00,1.78, , 
COOP:190770,BOSTON MA US,19991103 08:00,0.25, , 
COOP:190770,BOSTON MA US,19991110 20:00,0,T, 
COOP:190770,BOSTON MA US,19991110 21:00,1.52, , 
COOP:190770,BOSTON MA US,19991110 22:00,1.78, , 
COOP:190770,BOSTON MA US,19991110 23:00,2.79, , 
COOP:190770,BOSTON MA US,19991111 00:00,1.52, , 
COOP:190770,BOSTON MA US,19991111 01:00,1.02, , 
COOP:190770,BOSTON MA US,19991111 02:00,0.51, , 
COOP:190770,BOSTON MA US,19991111 03:00,0.25, , 
COOP:190770,BOSTON MA US,19991111 04:00,0,T, 
COOP:190770,BOSTON MA US,19991111 05:00,0,T, 
COOP:190770,BOSTON MA US,19991111 06:00,0,T, 
COOP:190770,BOSTON MA US,19991112 22:00,0,T, 
COOP:190770,BOSTON MA US,19991112 23:00,1.27, , 
COOP:190770,BOSTON MA US,19991113 00:00,1.52, , 
COOP:190770,BOSTON MA US,19991113 01:00,0.25, , 
COOP:190770,BOSTON MA US,19991113 02:00,0,T, 
COOP:190770,BOSTON MA US,19991113 03:00,0,T, 
COOP:190770,BOSTON MA US,19991113 04:00,0,T, 
COOP:190770,BOSTON MA US,19991113 05:00,0.25, , 
COOP:190770,BOSTON MA US,19991113 06:00,0,T, 
COOP:190770,BOSTON MA US,19991114 16:00,0,T, 
COOP:190770,BOSTON MA US,19991114 17:00,1.78, , 
COOP:190770,BOSTON MA US,19991114 18:00,0.76, , 
COOP:190770,BOSTON MA US,19991114 19:00,0,T, 
COOP:190770,BOSTON MA US,19991114 20:00,0,T, 
COOP:190770,BOSTON MA US,19991120 15:00,0,T, 
COOP:190770,BOSTON MA US,19991120 22:00,0,T, 
COOP:190770,BOSTON MA US,19991120 23:00,2.54, , 
COOP:190770,BOSTON MA US,19991121 00:00,0.51, , 
COOP:190770,BOSTON MA US,19991124 02:00,0,T, 
COOP:190770,BOSTON MA US,19991124 03:00,0.25, , 
COOP:190770,BOSTON MA US,19991124 04:00,0,T, 
COOP:190770,BOSTON MA US,19991124 21:00,0,T, 
COOP:190770,BOSTON MA US,19991125 03:00,0,T, 
COOP:190770,BOSTON MA US,19991125 04:00,0,T, 
COOP:190770,BOSTON MA US,19991125 05:00,0,T, 
COOP:190770,BOSTON MA US,19991125 06:00,0,T, 
COOP:190770,BOSTON MA US,19991125 09:00,0.25, , 
COOP:190770,BOSTON MA US,19991125 10:00,0.25, , 
COOP:190770,BOSTON MA US,19991125 11:00,0,T, 
COOP:190770,BOSTON MA US,19991125 12:00,0.51, , 
COOP:190770,BOSTON MA US,19991125 13:00,0,T, 
COOP:190770,BOSTON MA US,19991125 14:00,0.25, , 
COOP:190770,BOSTON MA US,19991125 15:00,0.25, , 
COOP:190770,BOSTON MA US,19991125 16:00,0,T, 
COOP:190770,BOSTON MA US,19991125 17:00,0.76, , 
COOP:190770,BOSTON MA US,19991125 18:00,1.02, , 
COOP:190770,BOSTON MA US,19991125 19:00,0,T, 
COOP:190770,BOSTON MA US,19991125 21:00,0,T, 
COOP:190770,BOSTON MA US,19991126 01:00,0.25, , 
COOP:190770,BOSTON MA US,19991126 02:00,0.25, , 
COOP:190770,BOSTON MA US,19991126 03:00,0,T, 
COOP:190770,BOSTON MA US,19991126 04:00,0.25, , 
COOP:190770,BOSTON MA US,19991126 05:00,0,T, 
COOP:190770,BOSTON MA US,19991126 06:00,0,T, 
COOP:190770,BOSTON MA US,19991126 07:00,0,T, 
COOP:190770,BOSTON MA US,19991126 08:00,0.51, , 
COOP:190770,BOSTON MA US,19991126 09:00,0,T, 
COOP:190770,BOSTON MA US,19991126 10:00,0,T, 
COOP:190770,BOSTON MA US,19991126 11:00,0,T, 
COOP:190770,BOSTON MA US,19991126 13:00,0,T, 
COOP:190770,BOSTON MA US,19991126 17:00,0.25, , 
COOP:190770,BOSTON MA US,19991126 20:00,0.25, , 
COOP:190770,BOSTON MA US,19991126 21:00,0,T, 
COOP:190770,BOSTON MA US,19991126 23:00,0.25, , 
COOP:190770,BOSTON MA US,19991127 01:00,0,T, 
COOP:190770,BOSTON MA US,19991127 02:00,0,T, 
COOP:190770,BOSTON MA US,19991127 03:00,0,T, 
COOP:190770,BOSTON MA US,19991127 05:00,0.25, , 
COOP:190770,BOSTON MA US,19991127 07:00,0.25, , 
COOP:190770,BOSTON MA US,19991127 08:00,0.25, , 
COOP:190770,BOSTON MA US,19991127 09:00,0,T, 
COOP:190770,BOSTON MA US,19991127 10:00,4.32, , 
COOP:190770,BOSTON MA US,19991127 11:00,1.78, , 
COOP:190770,BOSTON MA US,19991127 12:00,2.29, , 
COOP:190770,BOSTON MA US,19991127 13:00,0,T, 
COOP:190770,BOSTON MA US,19991129 14:00,0,T, 
COOP:190770,BOSTON MA US,19991129 15:00,0,T, 
COOP:190770,BOSTON MA US,19991201 01:00,0,g, 
COOP:190770,BOSTON MA US,19991204 00:00,0,T, 
COOP:190770,BOSTON MA US,19991204 01:00,0,T, 
COOP:190770,BOSTON MA US,19991204 10:00,0,T, 
COOP:190770,BOSTON MA US,19991204 11:00,0,T, 
COOP:190770,BOSTON MA US,19991204 12:00,0,T, 
COOP:190770,BOSTON MA US,19991204 13:00,0.25, , 
COOP:190770,BOSTON MA US,19991204 14:00,0,T, 
COOP:190770,BOSTON MA US,19991206 09:00,0.25, , 
COOP:190770,BOSTON MA US,19991206 10:00,0,T, 
COOP:190770,BOSTON MA US,19991206 12:00,0,T, 
COOP:190770,BOSTON MA US,19991206 13:00,0.25, , 
COOP:190770,BOSTON MA US,19991206 14:00,0.25, , 
COOP:190770,BOSTON MA US,19991206 15:00,0,T, 
COOP:190770,BOSTON MA US,19991206 18:00,0.25, , 
COOP:190770,BOSTON MA US,19991206 19:00,0.25, , 
COOP:190770,BOSTON MA US,19991206 20:00,0.51, , 
COOP:190770,BOSTON MA US,19991206 21:00,0.76, , 
COOP:190770,BOSTON MA US,19991206 22:00,0.25, , 
COOP:190770,BOSTON MA US,19991206 23:00,0.51, , 
COOP:190770,BOSTON MA US,19991207 00:00,0.25, , 
COOP:190770,BOSTON MA US,19991207 01:00,2.03, , 
COOP:190770,BOSTON MA US,19991207 02:00,5.84, , 
COOP:190770,BOSTON MA US,19991207 03:00,5.33, , 
COOP:190770,BOSTON MA US,19991207 04:00,1.52, , 
COOP:190770,BOSTON MA US,19991207 05:00,1.52, , 
COOP:190770,BOSTON MA US,19991207 06:00,3.05, , 
COOP:190770,BOSTON MA US,19991207 07:00,1.02, , 
COOP:190770,BOSTON MA US,19991207 08:00,1.27, , 
COOP:190770,BOSTON MA US,19991207 09:00,0.25, , 
COOP:190770,BOSTON MA US,19991207 10:00,0,T, 
COOP:190770,BOSTON MA US,19991207 11:00,0.51, , 
COOP:190770,BOSTON MA US,19991210 17:00,0,T, 
COOP:190770,BOSTON MA US,19991210 18:00,0,T, 
COOP:190770,BOSTON MA US,19991210 19:00,0,T, 
COOP:190770,BOSTON MA US,19991210 20:00,0.25, , 
COOP:190770,BOSTON MA US,19991210 21:00,0,T, 
COOP:190770,BOSTON MA US,19991210 22:00,0,T, 
COOP:190770,BOSTON MA US,19991210 23:00,0,T, 
COOP:190770,BOSTON MA US,19991211 00:00,0,T, 
COOP:190770,BOSTON MA US,19991213 18:00,0,T, 
COOP:190770,BOSTON MA US,19991213 19:00,0,T, 
COOP:190770,BOSTON MA US,19991213 22:00,0,T, 
COOP:190770,BOSTON MA US,19991213 23:00,0.25, , 
COOP:190770,BOSTON MA US,19991214 00:00,0.51, , 
COOP:190770,BOSTON MA US,19991214 01:00,0.51, , 
COOP:190770,BOSTON MA US,19991214 02:00,0.25, , 
COOP:190770,BOSTON MA US,19991214 03:00,0,T, 
COOP:190770,BOSTON MA US,19991214 04:00,0,T, 
COOP:190770,BOSTON MA US,19991214 19:00,0,T, 
COOP:190770,BOSTON MA US,19991214 20:00,0,T, 
COOP:190770,BOSTON MA US,19991214 21:00,0,T, 
COOP:190770,BOSTON MA US,19991214 22:00,0.25, , 
COOP:190770,BOSTON MA US,19991214 23:00,0,T, 
COOP:190770,BOSTON MA US,19991215 00:00,0,T, 
COOP:190770,BOSTON MA US,19991215 01:00,0,T, 
COOP:190770,BOSTON MA US,19991215 02:00,0.25, , 
COOP:190770,BOSTON MA US,19991215 03:00,0.25, , 
COOP:190770,BOSTON MA US,19991215 04:00,0.76, , 
COOP:190770,BOSTON MA US,19991215 05:00,1.02, , 
COOP:190770,BOSTON MA US,19991215 06:00,1.78, , 
COOP:190770,BOSTON MA US,19991215 07:00,0.51, , 
COOP:190770,BOSTON MA US,19991215 08:00,0.25, , 
COOP:190770,BOSTON MA US,19991215 09:00,0,T, 
COOP:190770,BOSTON MA US,19991215 10:00,0,T, 
COOP:190770,BOSTON MA US,19991215 11:00,0.25, , 
COOP:190770,BOSTON MA US,19991215 12:00,0,T, 
COOP:190770,BOSTON MA US,19991215 13:00,0,T, 
COOP:190770,BOSTON MA US,19991215 14:00,0,T, 
COOP:190770,BOSTON MA US,19991215 15:00,0,T, 
COOP:190770,BOSTON MA US,19991215 16:00,0,T, 
COOP:190770,BOSTON MA US,19991215 17:00,0.25, , 
COOP:190770,BOSTON MA US,19991215 18:00,0,T, 
COOP:190770,BOSTON MA US,19991215 19:00,0.25, , 
COOP:190770,BOSTON MA US,19991215 20:00,0,T, 
COOP:190770,BOSTON MA US,19991215 21:00,0,T, 
COOP:190770,BOSTON MA US,19991215 22:00,0.25, , 
COOP:190770,BOSTON MA US,19991215 23:00,0,T, 
COOP:190770,BOSTON MA US,19991216 00:00,0,T, 
COOP:190770,BOSTON MA US,19991216 01:00,0,T, 
COOP:190770,BOSTON MA US,19991216 02:00,0.25, , 
COOP:190770,BOSTON MA US,19991216 03:00,0,T, 
COOP:190770,BOSTON MA US,19991216 04:00,0,T, 
COOP:190770,BOSTON MA US,19991216 05:00,0,T, 
COOP:190770,BOSTON MA US,19991216 06:00,0,T, 
COOP:190770,BOSTON MA US,19991220 14:00,0,T, 
COOP:190770,BOSTON MA US,19991220 15:00,0,T, 
COOP:190770,BOSTON MA US,19991220 16:00,0,T, 
COOP:190770,BOSTON MA US,19991220 17:00,0,T, 
COOP:190770,BOSTON MA US,19991220 21:00,0,T, 
COOP:190770,BOSTON MA US,19991220 23:00,0.51, , 
COOP:190770,BOSTON MA US,19991221 00:00,1.52, , 
COOP:190770,BOSTON MA US,19991221 01:00,1.78, , 
COOP:190770,BOSTON MA US,19991221 02:00,0,T, 
COOP:190770,BOSTON MA US,19991221 03:00,0.25, , 
COOP:190770,BOSTON MA US,19991221 04:00,0.25, , 
COOP:190770,BOSTON MA US,20000101 01:00,0,g, 
COOP:190770,BOSTON MA US,20000102 11:00,0.76, , 
COOP:190770,BOSTON MA US,20000102 12:00,0,T, 
COOP:190770,BOSTON MA US,20000103 04:00,0,T, 
COOP:190770,BOSTON MA US,20000103 17:00,0,T, 
COOP:190770,BOSTON MA US,20000103 18:00,0,T, 
COOP:190770,BOSTON MA US,20000103 19:00,0.51, , 
COOP:190770,BOSTON MA US,20000103 20:00,0.25, , 
COOP:190770,BOSTON MA US,20000103 21:00,0,T, 
COOP:190770,BOSTON MA US,20000103 22:00,0,T, 
COOP:190770,BOSTON MA US,20000103 23:00,0,T, 
COOP:190770,BOSTON MA US,20000104 02:00,0.25, , 
COOP:190770,BOSTON MA US,20000104 03:00,0,T, 
COOP:190770,BOSTON MA US,20000104 04:00,0,T, 
COOP:190770,BOSTON MA US,20000104 05:00,0,T, 
COOP:190770,BOSTON MA US,20000104 06:00,0,T, 
COOP:190770,BOSTON MA US,20000104 10:00,0.25, , 
COOP:190770,BOSTON MA US,20000104 11:00,0,T, 
COOP:190770,BOSTON MA US,20000104 12:00,0,T, 
COOP:190770,BOSTON MA US,20000104 13:00,0,T, 
COOP:190770,BOSTON MA US,20000104 14:00,0,T, 
COOP:190770,BOSTON MA US,20000104 17:00,0,T, 
COOP:190770,BOSTON MA US,20000104 18:00,0,T, 
COOP:190770,BOSTON MA US,20000104 19:00,0.51, , 
COOP:190770,BOSTON MA US,20000104 20:00,0.76, , 
COOP:190770,BOSTON MA US,20000104 21:00,3.05, , 
COOP:190770,BOSTON MA US,20000104 22:00,5.33, , 
COOP:190770,BOSTON MA US,20000104 23:00,4.06, , 
COOP:190770,BOSTON MA US,20000105 00:00,5.08, , 
COOP:190770,BOSTON MA US,20000105 01:00,3.3, , 
COOP:190770,BOSTON MA US,20000105 02:00,1.78, , 
COOP:190770,BOSTON MA US,20000105 03:00,0.76, , 
COOP:190770,BOSTON MA US,20000110 01:00,0,T, 
COOP:190770,BOSTON MA US,20000110 02:00,1.02, , 
COOP:190770,BOSTON MA US,20000110 03:00,0.25, , 
COOP:190770,BOSTON MA US,20000110 04:00,0,T, 
COOP:190770,BOSTON MA US,20000110 05:00,0.25, , 
COOP:190770,BOSTON MA US,20000110 16:00,2.29, , 
COOP:190770,BOSTON MA US,20000110 17:00,5.08, , 
COOP:190770,BOSTON MA US,20000110 18:00,6.35, , 
COOP:190770,BOSTON MA US,20000110 19:00,2.29, , 
COOP:190770,BOSTON MA US,20000110 20:00,0.76, , 
COOP:190770,BOSTON MA US,20000110 21:00,0.25, , 
COOP:190770,BOSTON MA US,20000110 22:00,0.25, , 
COOP:190770,BOSTON MA US,20000111 14:00,0,T, 
COOP:190770,BOSTON MA US,20000111 15:00,0,T, 
COOP:190770,BOSTON MA US,20000111 16:00,0,T, 
COOP:190770,BOSTON MA US,20000111 17:00,0,T, 
COOP:190770,BOSTON MA US,20000113 08:00,0,T, 
COOP:190770,BOSTON MA US,20000113 09:00,1.27, , 
COOP:190770,BOSTON MA US,20000113 10:00,0.51, , 
COOP:190770,BOSTON MA US,20000113 11:00,0,T, 
COOP:190770,BOSTON MA US,20000113 12:00,0.25, , 
COOP:190770,BOSTON MA US,20000113 13:00,0,T, 
COOP:190770,BOSTON MA US,20000113 14:00,0.25, , 
COOP:190770,BOSTON MA US,20000113 15:00,0,T, 
COOP:190770,BOSTON MA US,20000113 16:00,0.25, , 
COOP:190770,BOSTON MA US,20000113 17:00,0,T, 
COOP:190770,BOSTON MA US,20000113 18:00,0,T, 
COOP:190770,BOSTON MA US,20000113 19:00,0,T, 
COOP:190770,BOSTON MA US,20000113 20:00,0,T, 
COOP:190770,BOSTON MA US,20000113 21:00,0,T, 
COOP:190770,BOSTON MA US,20000116 08:00,0,T, 
COOP:190770,BOSTON MA US,20000116 09:00,0,T, 
COOP:190770,BOSTON MA US,20000116 10:00,0,T, 
COOP:190770,BOSTON MA US,20000116 11:00,0,T, 
COOP:190770,BOSTON MA US,20000116 14:00,0,T, 
COOP:190770,BOSTON MA US,20000116 20:00,0,T, 
COOP:190770,BOSTON MA US,20000116 21:00,0,T, 
COOP:190770,BOSTON MA US,20000119 09:00,0,T, 
COOP:190770,BOSTON MA US,20000119 10:00,0,T, 
COOP:190770,BOSTON MA US,20000120 13:00,0,T, 
COOP:190770,BOSTON MA US,20000120 14:00,0,T, 
COOP:190770,BOSTON MA US,20000120 15:00,0,T, 
COOP:190770,BOSTON MA US,20000120 16:00,0,T, 
COOP:190770,BOSTON MA US,20000120 17:00,0,T, 
COOP:190770,BOSTON MA US,20000120 18:00,0,T, 
COOP:190770,BOSTON MA US,20000120 19:00,0,T, 
COOP:190770,BOSTON MA US,20000120 20:00,0,T, 
COOP:190770,BOSTON MA US,20000120 21:00,0,T, 
COOP:190770,BOSTON MA US,20000120 22:00,0,T, 
COOP:190770,BOSTON MA US,20000120 23:00,0,T, 
COOP:190770,BOSTON MA US,20000121 00:00,0,T, 
COOP:190770,BOSTON MA US,20000121 01:00,0,T, 
COOP:190770,BOSTON MA US,20000121 02:00,0,T, 
COOP:190770,BOSTON MA US,20000121 03:00,0,T, 
COOP:190770,BOSTON MA US,20000121 04:00,0,T, 
COOP:190770,BOSTON MA US,20000121 05:00,0,T, 
COOP:190770,BOSTON MA US,20000121 06:00,0,T, 
COOP:190770,BOSTON MA US,20000121 07:00,0,T, 
COOP:190770,BOSTON MA US,20000121 08:00,0,T, 
COOP:190770,BOSTON MA US,20000121 10:00,0,T, 
COOP:190770,BOSTON MA US,20000121 12:00,0,T, 
COOP:190770,BOSTON MA US,20000121 17:00,0,T, 
COOP:190770,BOSTON MA US,20000121 18:00,0,T, 
COOP:190770,BOSTON MA US,20000121 19:00,0,T, 
COOP:190770,BOSTON MA US,20000121 23:00,0,T, 
COOP:190770,BOSTON MA US,20000125 06:00,0,T, 
COOP:190770,BOSTON MA US,20000125 07:00,0,T, 
COOP:190770,BOSTON MA US,20000125 08:00,1.02, , 
COOP:190770,BOSTON MA US,20000125 09:00,2.54, , 
COOP:190770,BOSTON MA US,20000125 10:00,2.03, , 
